,id,frame,x,y,w,h
78,6,3,327.3678283691406,391.17022705078125,135.7383575439453,295.0484924316406
79,6,4,328.9151306152344,391.54248046875,135.7383575439453,295.0484924316406
80,6,5,330.0611877441406,392.1900634765625,135.7383575439453,295.0484924316406
81,6,6,330.27294921875,393.13739013671875,135.7383575439453,295.0484924316406
82,6,7,330.15924072265625,393.6231384277344,135.7383575439453,295.0484924316406
83,6,8,329.76220703125,394.05078125,135.7383575439453,295.0484924316406
84,6,9,329.07000732421875,394.2871398925781,135.7383575439453,295.0484924316406
85,6,10,328.5485534667969,393.9989013671875,135.7383575439453,295.0484924316406
86,6,11,327.894287109375,393.37152099609375,135.7383575439453,295.0484924316406
87,6,12,327.93792724609375,392.39373779296875,135.7383575439453,295.0484924316406
88,6,13,328.3848571777344,391.2782287597656,135.7383575439453,295.0484924316406
89,6,14,328.7986755371094,390.7691345214844,135.7383575439453,295.0484924316406
90,6,15,329.62261962890625,390.6041564941406,135.7383575439453,295.0484924316406
91,6,16,330.4901123046875,391.0352783203125,135.7383575439453,295.0484924316406
92,7,0,622.1243286132812,425.38458251953125,91.87646484375,228.46231079101562
93,7,1,624.361572265625,425.50042724609375,91.87646484375,228.46231079101562
94,7,2,624.2301025390625,425.215576171875,91.87646484375,228.46231079101562
95,7,3,623.2867431640625,424.4639892578125,91.87646484375,228.46231079101562
96,7,4,625.0265502929688,424.3878173828125,91.87646484375,228.46231079101562
97,7,5,626.20947265625,423.84405517578125,91.87646484375,228.46231079101562
98,7,6,628.245361328125,423.5499572753906,91.87646484375,228.46231079101562
99,7,7,633.2822265625,423.278564453125,91.87646484375,228.46231079101562
100,7,8,637.272705078125,422.8350830078125,91.87646484375,228.46231079101562
101,7,9,640.7186279296875,421.20928955078125,91.87646484375,228.46231079101562
102,8,0,765.3001098632812,435.4034423828125,105.5213623046875,208.02035522460938
103,8,1,766.6678466796875,434.83770751953125,105.5213623046875,208.02035522460938
104,8,2,767.6129150390625,434.2099304199219,105.5213623046875,208.02035522460938
105,8,3,765.0938720703125,433.82611083984375,105.5213623046875,208.02035522460938
106,8,4,764.615234375,433.79840087890625,105.5213623046875,208.02035522460938
107,8,5,765.5363159179688,434.0228271484375,105.5213623046875,208.02035522460938
108,8,6,766.480224609375,434.2135314941406,105.5213623046875,208.02035522460938
109,8,7,766.6410522460938,434.4112548828125,105.5213623046875,208.02035522460938
110,8,8,766.0626831054688,434.78668212890625,105.5213623046875,208.02035522460938
111,8,9,764.353759765625,435.52520751953125,105.5213623046875,208.02035522460938
112,8,10,762.9788818359375,435.71392822265625,105.5213623046875,208.02035522460938
113,8,11,760.9214477539062,436.11260986328125,105.5213623046875,208.02035522460938
114,8,12,759.11279296875,436.18304443359375,105.5213623046875,208.02035522460938
115,8,13,757.5677490234375,436.3266906738281,105.5213623046875,208.02035522460938
116,8,14,757.7848510742188,436.6512451171875,105.5213623046875,208.02035522460938
117,8,15,762.9940795898438,436.70111083984375,105.5213623046875,208.02035522460938
118,8,16,768.0533447265625,436.41387939453125,105.5213623046875,208.02035522460938
119,9,0,666.2981567382812,349.0384521484375,37.962646484375,67.01010131835938
120,9,1,667.578369140625,349.07696533203125,37.962646484375,67.01010131835938
121,9,2,668.6632080078125,348.9430236816406,37.962646484375,67.01010131835938
122,9,3,669.1806640625,349.28857421875,37.962646484375,67.01010131835938
123,9,4,670.427490234375,349.00341796875,37.962646484375,67.01010131835938
124,9,5,671.0546875,349.49993896484375,37.962646484375,67.01010131835938
125,9,6,669.8980712890625,347.0631103515625,37.962646484375,67.01010131835938
126,10,0,461.1414794921875,416.9037170410156,93.89743041992188,243.87738037109375
127,10,1,467.2257080078125,415.4913330078125,93.89743041992188,243.87738037109375
128,10,2,475.38629150390625,413.284912109375,93.89743041992188,243.87738037109375
129,10,3,483.41949462890625,412.9327697753906,93.89743041992188,243.87738037109375
130,10,4,486.9921569824219,412.3179931640625,93.89743041992188,243.87738037109375
131,10,5,487.7127990722656,413.085693359375,93.89743041992188,243.87738037109375
132,10,6,487.908935546875,414.144287109375,93.89743041992188,243.87738037109375
133,10,7,487.5194396972656,414.96673583984375,93.89743041992188,243.87738037109375
134,10,8,486.61614990234375,417.19073486328125,93.89743041992188,243.87738037109375
135,11,0,31.358688354492188,428.4141540527344,62.16632843017578,217.89105224609375
136,11,1,38.67972946166992,430.0279541015625,62.16632843017578,217.89105224609375
137,11,2,47.281673431396484,432.7125549316406,62.16632843017578,217.89105224609375
138,11,3,56.62091064453125,435.1483154296875,62.16632843017578,217.89105224609375
139,11,4,67.4428482055664,436.6019287109375,62.16632843017578,217.89105224609375
140,11,5,79.68787384033203,436.89227294921875,62.16632843017578,217.89105224609375
141,11,6,97.41368865966797,436.3768310546875,62.16632843017578,217.89105224609375
142,11,7,116.49861907958984,435.76324462890625,62.16632843017578,217.89105224609375
143,12,0,434.1176452636719,419.13250732421875,56.957763671875,238.63125610351562
144,12,1,433.54974365234375,419.27947998046875,56.957763671875,238.63125610351562
145,12,2,433.37225341796875,419.2186279296875,56.957763671875,238.63125610351562
146,12,3,433.25885009765625,419.16455078125,56.957763671875,238.63125610351562
147,12,4,433.05877685546875,419.19708251953125,56.957763671875,238.63125610351562
148,12,5,433.218994140625,419.32781982421875,56.957763671875,238.63125610351562
149,12,6,433.1186828613281,419.632080078125,56.957763671875,238.63125610351562
